Id,groupId,matchId,assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,numGroups,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
5b3e9d63f2a8c4,196a7aae0d4c33,eaeda77930b1bc,1,3,102.5000,0,0,0,28,0,1,1,71.3400,1790,squad-fpp,26,26,1529,0,6994.0000,0,0.0000,0,0,1422.0000,4,0,0.6800
5093e223f3b3c6,3d0a08f2fd5209,96f1f81e54ae76,0,4,0.0000,0,0,1,49,1172,0,0,0.0000,1849,squad,29,27,-1,0,2857.0000,0,0.0000,0,0,2357.0000,6,1481,0.7143
e9d15fa610f8e8,89ddf1f70024ff,2e40495266529f,0,1,200.0000,2,0,1,38,0,1,1,3.5740,1891,squad,27,24,1418,0,0.0000,0,0.0000,0,0,724.1000,4,0,0.2308
6af6cba0d35d9c,046687aad7bb79,18fd0a03065ea9,0,0,0.0000,0,0,0,89,1492,0,0,0.0000,1333,squad,27,24,-1,0,0.0000,0,0.0000,0,0,0.0000,0,1511,0.0000
163104a693f818,e8c0d0ff7b02f3,e270fb6a83ae0d,0,0,344.1000,1,1,4,9,0,3,1,204.7000,1375,squad-fpp,32,32,1160,0,0.0000,0,0.0000,0,0,1755.0000,4,0,0.6774
9793a4cb8934d6,b2c97f8019e4b3,53df2ee7f953d1,1,2,153.0000,0,0,1,9,0,2,1,194.6000,1899,duo-fpp,46,45,1538,0,765.7000,0,0.0000,0,0,4505.0000,5,0,0.9333
f66cb784fce725,f435ce7ce82f47,227bf5a7de817e,0,0,99.7900,1,0,0,83,0,0,0,0.0000,1369,duo-fpp,49,48,1500,0,0.0000,0,0.0000,0,0,141.0000,2,0,0.1875
14fe28878d6845,760aecdd1c251c,47f89299cefd60,0,0,100.0000,1,0,0,40,1208,1,1,4.0530,1373,squad,28,26,-1,0,0.0000,0,0.0000,0,0,5.5180,2,1494,0.0000
7a78d790e1ab8d,9c34938d2d5e98,1ecbee07bb0cba,0,0,0.0000,0,0,0,70,1267,0,0,0.0000,1360,squad,25,23,-1,0,0.0000,0,0.0000,0,0,45.0400,2,1483,0.0417
c6297f6876d1c0,4d9b1d4f712d01,440861513a397f,1,2,161.9000,1,1,1,32,0,1,1,5.4460,1364,squad,27,27,1492,1,0.0000,0,0.0000,0,0,270.8000,7,0,0.4231
736f5e5f24bccd,786f21e04eda52,aeb4ec928de65c,0,0,23.8000,0,0,0,91,1372,0,0,0.0000,1373,squad-fpp,31,31,-1,0,0.0000,0,0.0000,0,0,107.8000,3,1484,0.0667
723dae2d21217e,97e61988f4a317,ffbcc427481cec,0,1,0.0000,0,0,0,58,0,0,0,0.0000,1750,squad,28,27,1488,0,9104.0000,0,0.0000,0,0,597.7000,4,0,0.4074
ea09718c48e5a1,bf654f90746f30,5654e2cc28310c,0,3,100.0000,1,0,0,40,0,0,0,0.0000,1901,squad-fpp,28,26,1451,0,0.0000,0,0.0000,0,0,5193.0000,6,0,0.9259
79072cf316cbdd,58766a494a37a9,31c6ed2e105598,0,0,0.0000,0,0,0,75,0,0,0,0.0000,1373,squad-fpp,27,25,1463,0,0.0000,0,0.0000,0,0,129.0000,3,0,0.1538
281ded585ebc7f,cd18ebf5e4b57b,db4ef4fdbc1920,0,0,17.9200,0,0,0,59,1257,0,0,0.0000,1373,squad-fpp,27,27,-1,0,0.0000,0,0.0000,0,0,704.6000,3,1530,0.5385
b3a83aa26f5863,f23d387d8d1370,c0c4bbc074e660,0,0,160.5000,1,0,4,29,1428,1,1,10.3200,1387,squad-fpp,30,29,-1,0,0.0000,0,0.0000,0,0,155.1000,1,1554,0.4483
31fe12ce6d371b,23ce524fdaebb3,b8f47186f67211,0,3,217.4000,1,0,2,16,1614,2,1,13.7000,1267,duo-fpp,46,43,-1,2,0.0000,0,0.0000,0,0,1892.0000,4,1505,0.6222
6bc92c80c49e30,43b1ac50606355,be99fe73b30196,0,0,146.1000,2,0,0,20,0,2,2,46.2600,1389,squad,26,26,1490,0,0.0000,0,0.0000,0,0,228.7000,2,0,0.5200
cb0cc36b175552,e13cf0843bb0c9,7d17a2abc47e74,0,2,111.3000,1,0,1,15,1432,2,2,3.6020,1844,squad-fpp,30,30,-1,0,3221.0000,0,0.0000,0,0,2552.0000,7,1561,0.6207
f2d5e3a13c77fc,ecaadda5af88b3,4cbd22f20585e6,0,1,63.4400,0,0,2,44,0,0,0,0.0000,1888,squad-fpp,29,27,1478,0,3660.0000,0,0.0000,0,0,3417.0000,3,0,0.7500
8090e4529199f7,ae9ff9d57d8420,a993e2314fabff,0,6,278.0000,0,2,3,7,0,3,1,85.4800,1339,solo-fpp,92,90,1519,0,227.2000,0,119.1000,0,0,1849.0000,6,0,0.8791
539bee3bb0a4c6,e5a0573d7d4c8b,153e8749bb5d9c,0,1,275.0000,0,2,10,8,1433,3,1,130.1000,1970,solo-fpp,98,97,-1,0,0.0000,0,0.0000,0,0,2177.0000,4,1537,0.7423
d0ed916545953c,189457955e7809,13246373c74bf2,0,0,226.0000,0,0,1,30,1181,1,1,7.4300,1887,solo,93,79,-1,0,0.0000,0,0.0000,0,0,513.5000,7,1453,0.2717
b3bf8e88b1648e,44daca48d49065,d1f81351824695,0,0,0.0000,0,0,0,53,1000,0,0,0.0000,1375,squad-fpp,29,28,-1,0,0.0000,0,0.0000,0,0,1454.0000,5,1500,0.6429
90484f614b1ea4,cf53af2c4231d2,92631a18d4316c,0,3,107.1000,0,0,1,23,1738,1,1,381.1000,1380,squad-fpp,28,28,-1,1,0.0000,0,33.8100,0,0,3792.0000,4,1643,0.9259
8fed7a203d7fe5,065df46370394c,e53e65e0412c2c,1,3,173.9000,0,0,5,16,0,2,1,32.3200,1835,squad-fpp,30,30,1500,2,991.2000,0,0.0000,0,0,1299.0000,4,0,0.7586
251ce07a1aba4b,9e9c0d1615909c,d106801f69468d,0,0,0.0000,0,0,0,57,0,0,0,0.0000,1403,solo-fpp,95,92,1500,0,0.0000,0,0.0000,0,0,707.4000,3,0,0.5213
8b3ce95bcbc905,eef2a51f61425b,a19857069a4563,0,0,0.0000,0,0,0,59,0,0,0,0.0000,1866,duo-fpp,47,45,1464,0,0.0000,0,0.0000,0,0,124.1000,5,0,0.4348
9175a7fcb9011c,1970b1ab905c28,357110922f008c,0,1,75.0000,1,0,1,28,0,1,1,16.1100,1352,squad-fpp,30,29,1500,1,98.1300,0,0.0000,0,0,1116.0000,9,0,0.4828
254bf0a8a59469,4471397dd9aba6,8e14fdcaca7506,0,1,0.0000,0,0,0,67,0,0,0,0.0000,1382,squad,27,26,1484,0,295.4000,0,0.0000,0,0,549.3000,2,0,0.1923
30376ae973a8fb,9cffff210705bd,a1d1f649590e49,0,0,100.0000,0,0,1,38,1214,1,1,5.9430,1377,duo-fpp,49,49,-1,0,0.0000,0,0.0000,0,0,91.3900,1,1498,0.3125
eb9a47ab55f9c8,80ae1ec70a18f8,18f4bbda0383e7,0,3,625.8000,0,1,2,5,0,4,1,46.2200,1445,solo-fpp,95,93,1531,0,0.0000,0,0.0000,0,0,1517.0000,4,0,0.8723
71c5c592f0b089,c7906d4a85b45d,1440e32280dc1c,0,0,174.9000,1,1,1,32,0,1,1,5.7210,1893,squad-fpp,28,28,1458,0,5035.0000,0,0.9277,0,0,1213.0000,6,0,0.5926
449431bd2d00aa,41d2f9331a7494,628f99c2113688,0,0,100.0000,1,0,0,85,0,0,0,0.0000,1391,squad-fpp,28,28,1522,0,0.0000,0,0.0000,0,0,103.7000,3,0,0.0741
a06c56437203ea,4b92de4df64562,c4cd585bc1d858,0,0,100.0000,0,1,12,30,1201,1,1,6.3220,1884,solo-fpp,97,94,-1,0,0.0000,0,0.0000,0,0,1828.0000,4,1577,0.6354
8c0ada6fd331c6,ee82d1eb6f1dd0,ddf0ee7508e971,0,5,100.0000,1,0,7,27,0,1,1,1.8790,1732,squad-fpp,27,26,1497,1,1827.0000,0,0.0000,0,0,3710.0000,14,0,0.6923
acbe91ec191197,72060f25ff5eac,6e9eebf99700d6,0,1,244.8000,1,0,3,36,0,1,1,69.1200,1795,squad-fpp,29,29,1493,0,0.0000,0,0.0000,0,0,436.4000,6,0,0.2857
426171fa046bcc,27b10d73d954ca,342e888619c1e4,0,6,65.1200,0,0,4,40,0,0,0,0.0000,1325,squad-fpp,26,23,1500,0,0.0000,0,0.0000,0,0,3573.0000,8,0,1.0000
18236d8fa3ba38,1540a136656625,b06a1a3938f302,0,0,97.7800,1,0,0,59,1745,0,0,0.0000,1361,squad-fpp,29,29,-1,0,0.0000,0,0.0000,0,0,1222.0000,3,1569,0.5357
c917c6fa31a456,3b7289eeff7ec8,bd41b7d9d245aa,0,0,160.8000,0,0,0,64,0,0,0,0.0000,1420,duo-fpp,49,48,1480,0,0.0000,0,0.0000,0,0,429.0000,3,0,0.3750
b3370b1b3a409a,e2de4c08e4525d,d320ee3e1480ec,0,9,800.5000,0,2,2,1,1447,8,1,61.6300,1330,solo-fpp,99,99,-1,0,0.0000,0,5.6930,0,0,3822.0000,5,1473,1.0000
cf11e5e26c3140,4879a69c72b3f2,c0a21c5f0c4a01,0,1,487.0000,1,1,2,5,0,4,1,30.6600,1505,duo-fpp,44,43,1490,3,0.0000,0,0.0000,0,0,3494.0000,4,0,0.9767
8e77bb74c28fba,2ea86e59906729,fa9e0b443c040d,2,1,103.8000,2,1,1,28,0,1,1,38.3800,1381,squad,26,26,1501,0,0.0000,0,0.0000,0,0,2340.0000,4,0,0.8400
2e4926cd3ae15f,94506510562870,6cfddec90bc433,0,2,299.5000,0,2,1,13,0,3,2,50.8200,1451,solo-fpp,91,89,1516,0,0.0000,0,0.0000,0,0,1317.0000,3,0,0.8222
4907c9b46e2fae,f3227ed2be7fe9,aee6a4e5fe4836,0,0,200.0000,0,0,0,18,1353,2,1,5.2680,1402,solo-fpp,91,89,-1,0,0.0000,0,0.0000,0,0,303.3000,4,1387,0.3444
684a7d4770d1c2,e3977697219ac3,a49602a98b2205,0,0,74.8100,0,0,0,39,0,0,0,0.0000,1450,duo-fpp,49,47,1549,0,0.0000,0,0.0000,0,0,2693.0000,2,0,0.7917
68d1f87a02b8ce,1c1a9be27729b9,014c020c90e5b5,0,0,67.6600,1,0,0,64,1210,0,0,0.0000,1332,duo-fpp,50,46,-1,0,0.0000,0,0.0000,0,0,612.0000,2,1539,0.3673
419e004a189481,72acf384806a3d,6f1d57f857eb76,0,0,300.0000,2,0,0,20,0,2,2,20.6900,1316,duo-fpp,49,46,1519,0,0.0000,0,0.0000,0,0,447.4000,3,0,0.4167
561be092f9d96d,b0b96d825eb082,45234443e81340,0,0,23.2200,0,0,0,54,0,0,0,0.0000,1445,solo-fpp,95,91,1505,0,469.9000,0,0.0000,0,0,1216.0000,7,0,0.6596
da8ed8f3bbe172,2681da911ca711,12149264ede624,0,0,294.3000,5,2,0,23,1154,2,1,72.5700,1904,squad-fpp,30,29,-1,0,0.0000,0,102.6000,0,0,903.4000,3,1517,0.4138
1b475b65b0e7af,d0703a49d5407d,1761ed2ff68cac,0,2,345.3000,2,0,0,9,0,3,2,52.6900,1457,duo,50,48,1625,1,1064.0000,0,0.0000,0,0,1931.0000,4,0,0.8571
7be95a483e3f6c,792098f9bc09fa,3204c575e473d5,0,3,321.8000,0,0,1,40,1614,0,0,0.0000,1812,squad-fpp,30,29,-1,0,6445.0000,0,0.0000,0,0,2726.0000,6,1530,0.8966
45045c0d7611b5,9414b249eec65b,594d2868056e91,1,0,168.4000,1,0,0,51,1227,0,0,0.0000,1389,squad-fpp,27,27,-1,0,26.8000,0,0.0000,1,0,2872.0000,6,1465,0.8077
833330e0d0f927,87e41e4f75caa7,61a073b4dd7e19,0,0,176.5000,1,0,0,40,1374,1,1,1.5710,1326,duo-fpp,48,47,-1,0,0.0000,0,0.0000,0,0,112.4000,2,1517,0.1489
0789abc4f62a5b,0bfba5bb5fd9b8,0e70d563cf1d0f,1,2,92.1600,0,0,0,40,0,0,0,0.0000,1772,duo-fpp,50,48,1543,0,6526.0000,0,0.0000,0,0,3285.0000,4,0,0.9388
57b51d8cef2be8,0f37cda2a53e90,0c604c9981d022,0,2,200.0000,0,1,7,13,0,2,1,9.4350,1969,solo,93,93,1516,0,823.0000,0,0.0000,0,0,1872.0000,9,0,0.9022
846bd9021c6ee7,c6b78ace285365,7c4fe7dbd3b02f,0,0,47.3000,0,0,0,87,0,0,0,0.0000,1382,duo,49,46,1497,0,0.0000,0,0.0000,0,0,40.3300,1,0,0.0833
995c06e0172da3,18d1e76c2dee45,92f664492ea186,0,2,96.9200,0,0,1,28,0,1,1,1.4130,1971,solo,95,92,1572,0,0.0000,0,0.0000,0,0,2362.0000,9,0,0.7128
96b7f2a7538e61,1181cd574e0450,94d5d354754b17,0,0,0.0000,1,0,0,61,0,0,0,0.0000,1333,squad-fpp,28,28,1664,0,678.7000,0,0.0000,1,0,466.2000,4,0,0.4815
5bf8dfb90e25f7,95aa825762cf9f,1d22f2a1ae993d,0,0,0.0000,0,0,2,53,0,0,0,0.0000,1355,squad-fpp,27,25,1514,0,0.0000,0,0.0000,0,0,2244.0000,4,0,0.6538
5711cb0687cff1,80cb0d8265cb2a,5851161c8b0da0,0,0,0.0000,0,0,0,90,0,0,0,0.0000,1845,squad-fpp,30,30,1500,0,0.0000,0,0.0000,0,0,32.3400,0,0,0.0345
d577082cab3eed,b66deca9ad585e,ad0146fdc6d864,0,0,56.3500,0,0,0,59,0,0,0,0.0000,1904,squad-fpp,28,26,1164,0,848.3000,0,0.0000,0,0,1650.0000,4,0,0.4815
e4ade1b85d2db4,deee857f386a75,fa805491992fc3,0,0,0.0000,1,0,0,49,0,0,0,0.0000,1379,squad-fpp,27,26,1503,1,0.0000,0,88.6000,1,0,2707.0000,2,0,0.7308
741beb41c48357,5f66f392f41ce6,7cffb25f98ce67,0,0,0.0000,0,0,0,85,0,0,0,0.0000,1885,squad-fpp,27,26,1494,0,0.0000,0,0.0000,0,0,12.1600,1,0,0.0769
513f01920e8f33,9272c7a2737675,d1c08122f1cadd,0,0,0.0000,0,0,0,100,1346,0,0,0.0000,1394,squad,29,28,-1,0,0.0000,0,0.0000,0,0,42.3700,1,1481,0.0000
de3f3f752269ac,7945aca1593aa6,bdac1499bd3a0c,1,1,400.5000,1,1,1,7,0,3,1,70.7800,1356,duo-fpp,49,44,1500,0,0.0000,0,0.0000,0,0,1701.0000,6,0,0.7500
cb27a60e24385b,4ae8a48ae01c38,e7eef7304dbfd6,0,0,0.0000,0,0,0,76,0,0,0,0.0000,1291,squad-fpp,27,27,1483,0,0.0000,0,38.2400,0,0,49.2300,1,0,0.2308
5313c1a5462213,38d8341cac1141,0043d1bf58fcab,0,1,76.7800,1,1,1,27,1218,1,1,9.0120,1380,squad-fpp,28,26,-1,0,0.0000,0,0.0000,0,0,2204.0000,8,1452,0.6667
51a8c24dfc2c65,9edcc4478bb63d,8ef2bb6fd88492,1,4,0.0000,2,0,5,50,0,0,0,0.0000,1824,squad-fpp,27,26,1477,0,1151.0000,0,0.0000,1,0,3462.0000,3,0,0.6154
81d9d172cffb68,9dd6a3d8f02c5c,481fd55dce1824,0,0,100.0000,1,0,0,92,1395,0,0,0.0000,1319,squad-fpp,27,26,-1,0,0.0000,0,0.0000,0,0,31.0900,1,1492,0.0000
eec90bb220dc4c,9def37dd49a52f,108e5ea2838b2e,1,0,83.0400,0,0,0,57,0,0,0,0.0000,1750,squad-fpp,27,25,1422,0,0.0000,0,0.0000,0,0,454.2000,1,0,0.4231
cf09a2cdfa30af,86364b557677ae,061bb84b5fb3d2,0,0,0.0000,0,0,0,49,0,0,0,0.0000,1359,solo-fpp,94,92,1554,0,0.0000,0,0.0000,0,0,1469.0000,5,0,0.7312
6f5e04f6058d39,f3fa3a547b4545,1d3dd2e945ce76,0,4,71.7200,0,0,11,50,1184,0,0,0.0000,1800,squad-fpp,28,25,-1,0,1688.0000,0,0.0000,0,0,4293.0000,10,1520,0.8148
e35e92fe70ff95,a323463198fca9,241c711597e0b4,0,0,32.9000,0,0,0,76,0,0,0,0.0000,1391,duo-fpp,47,45,1510,0,0.0000,0,0.0000,0,0,159.0000,1,0,0.2174
e2057ad4c3ed2f,8d70631b8967a4,e6e0f410931cbd,0,0,199.7000,1,0,1,25,0,1,1,20.2600,1824,squad-fpp,29,29,1303,0,3542.0000,0,48.0400,0,0,2916.0000,6,0,0.8214
52d82cb89b71af,a60ded846bfc78,b8ee92b5704e03,0,0,155.1000,1,1,0,42,1297,1,1,16.7700,1400,squad-fpp,29,28,-1,0,0.0000,0,0.0000,0,0,174.6000,1,1443,0.1071
c01430421540bc,c742e477d3df94,8ff760da2134ff,0,1,100.0000,0,0,0,23,1091,1,1,0.0000,1350,solo-fpp,94,90,-1,0,0.0000,0,0.0000,0,0,2110.0000,3,1475,0.9570
5a17ad5a3d8c43,80c7c17e69185d,4693c3c4ca2423,0,0,144.0000,0,0,0,52,0,0,0,0.0000,1997,solo-fpp,99,97,1499,0,4226.0000,0,0.0000,0,0,3144.0000,6,0,0.7959
3b429755716cfc,55d0fbce9933de,f8a81be3ca8baa,1,0,100.0000,1,0,0,74,1507,0,0,0.0000,1286,squad-fpp,26,26,-1,0,0.0000,0,0.0000,0,0,368.3000,2,1502,0.2000
a24c7f6de8e3a8,6f48ae3a48a92d,05441dc6fd47e1,0,0,0.0000,0,0,0,46,0,0,0,0.0000,1823,squad-fpp,27,27,1500,0,0.0000,0,0.0000,0,0,36.9800,2,0,0.7308
c01972964fc982,1e507fac6c84c0,af119429bc890b,0,0,63.2100,0,0,0,77,0,0,0,0.0000,1351,squad-fpp,28,26,1416,0,0.0000,0,0.0000,0,0,125.9000,4,0,0.1481
e93ff831939d54,affbfffd86ce6b,eafcee50786bc0,0,0,10.3000,0,0,0,82,0,0,0,0.0000,1426,solo-fpp,94,90,1497,0,0.0000,0,0.0000,0,0,29.5700,1,0,0.1075
c37a1ba7fd7560,9bebb775868002,0fdfcb10eff3ae,0,1,219.0000,2,0,1,21,1180,1,1,185.3000,1350,squad,28,25,-1,1,0.0000,0,0.0000,0,0,2369.0000,3,1446,0.8889
93cbd535481200,f61dd9cfeb9d00,fc2c1dfbbad93e,0,3,200.0000,1,2,1,17,0,2,2,46.3700,1769,squad-fpp,30,29,1500,0,506.1000,0,0.0000,0,0,3470.0000,6,0,0.6552
f56c4cf313579f,93c1effeca6016,ecac72b8c3e6bf,0,7,493.7000,0,1,0,2,0,7,1,395.7000,1833,solo,96,91,1547,0,4927.0000,0,0.0000,0,1,1715.0000,10,0,0.9158
e0eeb785e69ae8,472786ec45dcfc,5171582bb0b1c2,0,0,123.4000,0,1,0,40,1387,1,1,22.4800,1382,duo,49,48,-1,0,0.0000,0,0.0000,0,0,304.4000,4,1513,0.1875
bc86b38d2f7931,ead733179fca16,5f5a6adcd03c3e,0,0,0.0000,0,0,0,94,1000,0,0,0.0000,1925,solo-fpp,96,89,-1,0,0.0000,0,0.0000,0,0,8.4680,2,1500,0.0105
e29f4d53605444,68e515dc37cf1a,1c274b39df3196,0,0,0.0000,0,0,0,80,0,0,0,0.0000,1340,squad-fpp,27,27,1484,0,0.0000,0,0.0000,0,0,226.4000,2,0,0.1923
e08914cd053033,de5d7552032f95,44f0ebd16927ff,0,1,10.0000,1,0,1,33,0,1,1,16.6900,1460,squad,28,28,1473,0,1128.0000,0,0.0000,0,0,1941.0000,3,0,0.6296
6f8e8b6cef9829,2cad1c959ee6d0,4a2785f54eb3b7,0,0,54.1800,0,0,0,72,1076,0,0,0.0000,1371,duo-fpp,48,46,-1,0,0.0000,0,0.0000,0,0,133.8000,1,1494,0.2128
259edd87c47d14,54ccfd49f7dd07,45c9eb545edcb2,1,0,110.2000,0,0,0,77,0,0,0,0.0000,2187,duo-fpp,46,45,1495,0,0.0000,0,0.0000,0,0,183.8000,3,0,0.2000
73a7148b42c8cb,dd222fb1c6b452,b65de9055327e0,1,4,217.2000,1,0,1,35,1312,1,1,13.6000,1971,squad-fpp,30,30,-1,0,2083.0000,0,0.0000,0,0,1857.0000,5,1480,0.5172
b57e395a95a401,d340cc0a2e7c01,ee62d0179cfc43,0,6,632.2000,6,1,7,2,1088,7,2,57.5500,1361,duo-fpp,49,47,-1,1,0.0000,0,0.0000,0,0,2978.0000,4,1501,0.9167
11b9b1b1da0c86,66e5c89b84ca89,82d33dc4a1f5ae,0,1,51.9000,0,0,0,64,1485,0,0,0.0000,1336,duo-fpp,49,48,-1,0,292.7000,0,0.0000,0,0,651.3000,3,1545,0.5000
381a68c6efe2f9,4669b03943cf4c,51c8e328521b78,0,3,150.2000,0,0,2,31,1191,1,1,4.6030,1865,solo-fpp,96,92,-1,0,2718.0000,1,0.0000,0,0,1566.0000,5,1466,0.6421
823d6bf2062186,a2b83cfb22caba,09f37cf6eeb970,0,1,0.0000,0,0,1,61,0,0,0,0.0000,1373,squad,27,26,1458,0,0.0000,0,0.0000,0,0,1579.0000,5,0,0.4231
5c5ecb776b0d7d,947f208c0fe043,534aed8bbe652c,0,0,0.0000,0,0,0,94,0,0,0,0.0000,1407,squad,29,28,1512,0,0.0000,0,0.0000,0,0,0.0000,0,0,0.0000
5c4198f9c1bbb7,41cc2693127f1b,9fa763e7e2a6b5,0,1,0.0000,0,0,0,59,0,0,0,0.0000,1869,duo-fpp,49,48,1497,0,0.0000,0,0.0000,0,0,786.6000,4,0,0.5000
530bfc22440357,ade49aeaee0d56,a784870cee960f,0,7,371.4000,0,1,8,7,0,3,1,53.4300,1436,solo-fpp,97,96,1756,0,280.6000,0,0.0000,0,0,2547.0000,7,0,0.8958
f168ca3b5e4b2d,aa9a65f073b4d2,1553739e4b413a,0,0,0.0000,0,0,0,66,0,0,0,0.0000,1727,squad,25,24,1459,0,0.0000,0,0.0000,0,0,337.1000,1,0,0.3750
e769f050e34597,d11e65cf1901ff,29cd8a355066ff,0,10,719.1000,0,4,3,1,0,8,3,225.3000,1960,solo-fpp,100,97,1846,0,5344.0000,0,0.0000,0,0,1683.0000,5,0,1.0000
de61396408d6df,c5241a69d10ff5,2abac71cdf4adf,1,5,781.6000,3,3,3,4,0,4,1,67.0800,1425,squad-fpp,28,25,1497,0,1182.0000,0,2.3230,0,0,3397.0000,5,0,1.0000
51ff75bb6f6e3a,be01b08da3f660,0efab66d27c5ac,0,0,0.0000,0,0,0,51,1218,0,0,0.0000,1822,squad-fpp,25,25,-1,0,628.5000,0,0.0000,0,0,1583.0000,4,1458,0.7083
c0059c1e418f91,ed98c3e188eba0,0c8722fa1bfbd9,0,2,100.0000,0,0,0,31,1437,1,1,134.6000,1358,solo-fpp,98,95,-1,0,0.0000,0,0.0000,0,0,1605.0000,4,1688,0.8144
11e469b195fc41,9c33a6967d5a97,4aaec51e7fff90,0,0,0.0000,0,0,0,70,1494,0,0,0.0000,1281,squad-fpp,26,26,-1,0,0.0000,0,0.0000,0,0,17.8500,1,1523,0.2800
44a388e05dba6d,3bfad5c754e224,cfa5ae5cc937b3,0,0,155.4000,1,0,0,44,1352,1,1,15.7200,1468,duo,49,49,-1,0,0.0000,0,0.0000,0,0,386.8000,2,1519,0.2083
557af8689f053b,c8fade70e2592f,99cec49b11d9a2,0,2,153.2000,1,0,1,18,0,2,2,42.3300,1290,squad-fpp,27,27,1448,0,0.0000,0,0.0000,0,0,1490.0000,3,0,0.3846
a5d9fc2819fedc,ff549129ad881f,5572e7a3742387,2,1,0.0000,0,0,1,46,0,0,0,0.0000,1882,duo,49,47,1516,0,0.0000,0,0.0000,0,0,5509.0000,3,0,0.8542
55d2359d73a3af,86c1f6ac5de874,9dede0ff0b3adf,0,2,5.6220,1,0,0,20,1065,1,1,62.3600,1441,squad,29,28,-1,0,350.2000,0,24.9700,0,0,1474.0000,3,1509,0.9286
bd51d09f970437,d1c7c77d397ef5,9711ba068a3a01,0,0,0.0000,0,0,0,65,1386,0,0,0.0000,1383,squad-fpp,29,29,-1,0,0.0000,0,0.0000,0,0,45.9600,1,1545,0.4643
9441bbe65058e6,c02534229392ed,672ab29fc02d62,0,0,123.7000,0,0,7,36,0,0,0,0.0000,1910,squad,27,27,1424,0,3188.0000,0,0.0000,0,0,3599.0000,3,0,0.8077
92182974d40f5d,184f41ea1aeb06,d666611993a925,0,0,0.0000,0,0,0,59,0,0,0,0.0000,1509,solo-fpp,98,97,1497,0,0.0000,0,0.0000,0,0,715.4000,2,0,0.5979
d511facc6a8b4d,ca383084060209,7dec1803c72043,0,0,74.8800,0,0,0,52,0,0,0,0.0000,1298,solo-fpp,92,87,1516,0,0.0000,0,0.0000,0,0,405.6000,1,0,0.5055
22e554cf947269,4ba7bd05709850,c28826e8e76d05,0,1,89.4400,2,1,7,34,0,1,1,28.7000,1308,squad-fpp,28,27,1448,0,1558.0000,0,0.0000,0,0,1047.0000,6,0,0.4815
685cb818e221fd,dbd74e207574d2,f5a08f2dcd2718,0,3,0.0000,0,0,0,50,1020,0,0,0.0000,1903,solo-fpp,96,94,-1,0,3149.0000,0,0.0000,0,0,2649.0000,3,1498,0.8211
851c74580210aa,4402b4596e351a,5f04941a49cc7a,0,0,127.8000,0,0,0,42,1454,1,1,13.5200,1361,solo-fpp,100,98,-1,0,0.0000,0,0.0000,0,0,94.0200,3,1574,0.3232
932c89a0f2a373,0189a8f7f00078,59867c4c3374d4,0,0,0.0000,0,0,0,47,0,0,0,0.0000,1887,duo,47,45,1500,0,2121.0000,0,0.0000,0,0,1602.0000,5,0,0.6957
c33df18725dcd8,8f05d04c016e21,9856ae2d31ea94,1,6,970.3000,0,4,3,1,1062,9,1,66.1200,1440,solo,98,95,-1,0,0.0000,0,0.0000,0,0,3038.0000,10,1500,1.0000
afa851c9ad09da,9900fb50eb6f69,85c2dd252a0878,1,1,25.4900,0,0,1,48,1322,0,0,0.0000,1687,squad,28,27,-1,0,0.0000,0,0.0000,0,0,1442.0000,6,1464,0.4444
5de5ea6415d346,30abe5f77ba501,fbedfae82c1d66,1,1,100.0000,1,0,7,37,1320,1,1,3.9720,1384,squad,29,29,-1,0,0.0000,0,0.0000,0,0,571.1000,5,1558,0.3571
494d3cb7714698,3299efbf707537,2a5918970bb469,0,0,0.0000,0,0,0,61,0,0,0,0.0000,1424,squad,29,28,1483,0,0.0000,0,0.0000,0,0,1.1300,0,0,0.5000
280c11191904aa,aa07c5ddf1b924,4d118461e1a537,0,1,43.2000,0,0,6,46,998,0,0,0.0000,1351,squad-fpp,34,34,-1,1,0.0000,0,0.0000,0,0,1391.0000,3,1489,0.8788
a167166ea7571e,44b40042b0295a,efca77fb3f1888,0,0,0.0000,0,0,0,70,976,0,0,0.0000,1929,duo,49,45,-1,0,0.0000,0,0.0000,0,0,326.5000,4,1478,0.2917
55d807fe8c7256,09497745794a31,fc470b8f584cd6,0,0,0.0000,0,0,0,88,1091,0,0,0.0000,1279,squad-fpp,30,29,-1,0,0.0000,0,0.0000,0,0,91.3400,0,1510,0.1034
9250be4d5e3eb1,e1189de5528c86,5ecc6cf22a1aaa,0,0,66.6500,0,0,0,88,0,0,0,0.0000,1412,squad,27,26,1261,0,0.0000,0,0.0000,0,0,85.8800,2,0,0.0000
7ae207b215e9ba,400484a03c44b7,d142b49f84cdb4,1,2,246.2000,0,0,5,38,0,0,0,0.0000,1906,squad,28,26,2093,1,6131.0000,0,46.3700,0,0,2805.0000,3,0,1.0000
6d3aa2197b9e94,81157bf92007f9,ef2f608d848d5f,0,0,112.3000,1,0,0,69,0,0,0,0.0000,1417,duo-fpp,45,43,1615,1,0.0000,0,0.0000,0,0,126.6000,2,0,0.2727
